"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"IHTQE2WA","journalArticle","2018","Popescu, E.; Leon, F.","Predicting Academic Performance Based on Learner Traces in a Social Learning Environment","IEEE Access","","2169-3536","10.1109/ACCESS.2018.2882297","","","2018","2019-02-27 21:12:36","2019-02-27 21:12:36","","72774-72785","","","6","","","","","","","","","","","","","","","","","","","","","Electronic publishing; Information services; internet; large margin nearest neighbor regression; learning analytics; performance prediction; Prediction algorithms; predictive models; social learning environment; social media; Social network services; Tools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EZKTJZ4W","journalArticle","2018","Popescu, E.; Leon, F.","Predicting Academic Performance Based on Learner Traces in a Social Learning Environment","IEEE Access","","2169-3536","10.1109/ACCESS.2018.2882297","","","2018","2019-02-27 21:13:34","2019-02-27 21:13:34","","72774-72785","","","6","","","","","","","","","","","","","","","","","","","","","Electronic publishing; Information services; internet; large margin nearest neighbor regression; learning analytics; performance prediction; Prediction algorithms; predictive models; social learning environment; social media; Social network services; Tools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F8DRAH7N","conferencePaper","2018","Thomas, Chinchu; Nair, Nitin; Jayagopi, Dinesh Babu","Predicting Engagement Intensity in the Wild Using Temporal Convolutional Network","Proceedings of the 20th ACM International Conference on Multimodal Interaction","978-1-4503-5692-3","","10.1145/3242969.3264984","http://doi.acm.org/10.1145/3242969.3264984","","2018","2019-02-27 20:48:22","2019-02-27 20:48:22","","604–610","","","","","","","ICMI '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Boulder, CO, USA","","","","emotiw challenge 2018; facial behavioral cues; MOOCs; student engagement; temporal convolutional network","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KJRXQAWF","conferencePaper","2018","Sheeba, T.; Krishnan, Reshmy","Prediction of Student Learning Style Using Modified Decision Tree Algorithm in e-Learning System","Proceedings of the 2018 International Conference on Data Science and Information Technology","978-1-4503-6521-5","","10.1145/3239283.3239319","http://doi.acm.org/10.1145/3239283.3239319","","2018","2019-02-27 20:48:36","2019-02-27 20:48:36","","85–90","","","","","","","DSIT '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Singapore, Singapore","","","","algorithm; decision tree classifier; felder silverman learning style model; Learning style; prediction; weblog","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AUEEQDII","conferencePaper","2018","Sheeba, T.; Krishnan, Reshmy","Prediction of Student Learning Style Using Modified Decision Tree Algorithm in e-Learning System","Proceedings of the 2018 International Conference on Data Science and Information Technology","978-1-4503-6521-5","","10.1145/3239283.3239319","http://doi.acm.org/10.1145/3239283.3239319","","2018","2019-02-27 20:51:40","2019-02-27 20:51:40","","85–90","","","","","","","DSIT '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Singapore, Singapore","","","","algorithm; decision tree classifier; felder silverman learning style model; Learning style; prediction; weblog","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F7RSKK33","conferencePaper","2018","Bart, Austin Cory; Subramanian, Kalpathi; Anderson, Ruth E.; Hamid, Nadeem Abdul","Preparing, Visualizing, and Using Real-world Data in Introductory Courses","Proceedings of the 49th ACM Technical Symposium on Computer Science Education","978-1-4503-5103-4","","10.1145/3159450.3159616","http://doi.acm.org/10.1145/3159450.3159616","","2018","2019-02-27 20:49:12","2019-02-27 20:49:12","","676–677","","","","","","","SIGCSE '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Baltimore, Maryland, USA","","","","data science; real world data; Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U2E43KA8","journalArticle","2018","Bridges, Stephanie J.","Professional identity development: Learning and journeying together","Research in Social and Administrative Pharmacy","","1551-7411","https://doi.org/10.1016/j.sapharm.2017.03.054","http://www.sciencedirect.com/science/article/pii/S1551741117303261","Background Pharmacy students start to develop their professional values through engagement with the course, practice exposure, staff and fellow students. Group working is an element of pedagogy which draws on the social aspects of learning to facilitate knowledge and skills development, but its potential role in facilitating professional identity formation has as yet been under researched. Objectives This study aimed to explore the potential of mutual learning through group work to contribute not only to academic knowledge and understanding, but also to the development of students' professional values and selves. Methods Semi-structured interviews were conducted with 17 home and international first year undergraduate pharmacy students in a UK School of Pharmacy, to explore their experiences of interacting for learning with other students on the course. Findings Thematic analysis of the interview data highlighted four main benefits of mutual learning, which are that it: promotes friendly interactions; aids learning about the subject and the profession; opens the mind through different opinions and ways of thinking; and enables learning about other people. Through working together students developed their communication skills and confidence; reflectively considered their own stance in the light of others' experiences and healthcare perspectives; and started to gain a wider worldview, potentially informing their future interactions with patients and colleagues. Some difficulties arose when group interactions functioned less well. Conclusions Opportunity for collaboration and exchange can positively influence development of students' professional outlook and values. However, careful management of group working is required, in order to create a mutually supportive environment wherein students feel able to interact, share and develop together.","2018","2019-02-27 20:57:04","2019-02-27 20:57:04","","290 - 294","","3","14","","","","","","","","","","","","","","","","","","","","","group work; Internationalisation; Pharmacy student; Professional identity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DGREXGIR","conferencePaper","2018","Hubbard, Aleata; D'Silva, Katie","Professional Learning in the Midst of Teaching Computer Science","Proceedings of the 2018 ACM Conference on International Computing Education Research","978-1-4503-5628-2","","10.1145/3230977.3230983","http://doi.acm.org/10.1145/3230977.3230983","","2018","2019-02-27 20:48:36","2019-02-27 20:48:36","","86–94","","","","","","","ICER '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Espoo, Finland","","","","high school teachers; pedagogical content knowledge; teaching practice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32N7W34D","conferencePaper","2018","Harrak, Fatima; Bouchet, François; Luengo, Vanda; Gillois, Pierre","Profiling Students from Their Questions in a Blended Learning Environment","Proceedings of the 8th International Conference on Learning Analytics and Knowledge","978-1-4503-6400-3","","10.1145/3170358.3170389","http://doi.acm.org/10.1145/3170358.3170389","","2018","2019-02-27 20:49:03","2019-02-27 20:49:03","","102–110","","","","","","","LAK '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Sydney, New South Wales, Australia","","","","Blended learning; clustering; question taxonomy; student's behavior","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5CRADUHG","conferencePaper","2018","Harrak, Fatima; Bouchet, François; Luengo, Vanda; Gillois, Pierre","Profiling Students from Their Questions in a Blended Learning Environment","Proceedings of the 8th International Conference on Learning Analytics and Knowledge","978-1-4503-6400-3","","10.1145/3170358.3170389","http://doi.acm.org/10.1145/3170358.3170389","","2018","2019-02-27 20:53:06","2019-02-27 20:53:06","","102–110","","","","","","","LAK '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Sydney, New South Wales, Australia","","","","Blended learning; clustering; question taxonomy; student's behavior","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RR2TWGM5","conferencePaper","2018","Ritz, Anna","Programming the Central Dogma: An Integrated Unit on Computer Science and Molecular Biology Concepts","Proceedings of the 49th ACM Technical Symposium on Computer Science Education","978-1-4503-5103-4","","10.1145/3159450.3159590","http://doi.acm.org/10.1145/3159450.3159590","","2018","2019-02-27 20:49:12","2019-02-27 20:49:12","","239–244","","","","","","","SIGCSE '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Baltimore, Maryland, USA","","","","computational biology; computational thinking; introductory programming; undergraduate education","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HTCWRPZB","journalArticle","2018","Hutter, Liz; Lawrence, Halcyon M.","Promoting Inclusive and Accessible Design in Usability Testing: A Teaching Case with Users Who Are Deaf","Commun. Des. Q. Rev","","2166-1200","10.1145/3282665.3282668","http://doi.acm.org/10.1145/3282665.3282668","","2018-10","2019-02-27 20:48:27","2019-02-27 20:48:27","","21–30","","2","6","","","","","","","","","","","","","","","","","","","","","accessibility; accessible design (AD); american sign language (ASL); deaf/deafness; disability studies; inclusive design","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65K8PGAC","conferencePaper","2018","Hutt, Stephen; Gardener, Margo; Kamentz, Donald; Duckworth, Angela L.; D'Mello, Sidney K.","Prospectively Predicting 4-year College Graduation from Student Applications","Proceedings of the 8th International Conference on Learning Analytics and Knowledge","978-1-4503-6400-3","","10.1145/3170358.3170395","http://doi.acm.org/10.1145/3170358.3170395","","2018","2019-02-27 20:49:03","2019-02-27 20:49:03","","280–289","","","","","","","LAK '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Sydney, New South Wales, Australia","","","","college applications; college success; common app; national student clearinghouse; noncognitive factors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FN35QSNS","conferencePaper","2018","Hutt, Stephen; Gardener, Margo; Kamentz, Donald; Duckworth, Angela L.; D'Mello, Sidney K.","Prospectively Predicting 4-year College Graduation from Student Applications","Proceedings of the 8th International Conference on Learning Analytics and Knowledge","978-1-4503-6400-3","","10.1145/3170358.3170395","http://doi.acm.org/10.1145/3170358.3170395","","2018","2019-02-27 20:53:06","2019-02-27 20:53:06","","280–289","","","","","","","LAK '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Sydney, New South Wales, Australia","","","","college applications; college success; common app; national student clearinghouse; noncognitive factors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PPFZ6Z4X","journalArticle","2019","Hamilton, Alexander J.; Caskey, Fergus J.; Casula, Anna; Ben-Shlomo, Yoav; Inward, Carol D.","Psychosocial Health and Lifestyle Behaviors in Young Adults Receiving Renal Replacement Therapy Compared to the General Population: Findings From the SPEAK Study","American Journal of Kidney Diseases","","0272-6386","https://doi.org/10.1053/j.ajkd.2018.08.006","http://www.sciencedirect.com/science/article/pii/S0272638618309065","Rationale & Objective Patients in late adolescence and early adulthood receiving renal replacement therapy (RRT) face disruption to normal activities, which affects well-being. We aimed to define psychosocial and lifestyle outcomes for young adults on RRT compared to the general population. Study Design We undertook a cross-sectional survey (the SPEAK [Surveying Patients Experiencing Young Adult Kidney Failure] Study) using validated measures and general population comparator data from the Health Survey for England and Avon Longitudinal Study of Parents and Children. Additional clinical information was obtained from the UK Renal Registry. Setting & Participants 16- to 30-year-olds receiving RRT. Outcomes Psychosocial health and lifestyle behaviors. Analytical Approach We compared outcomes between populations using age- and sex-adjusted regression models, weighted to account for response bias by sex, ethnicity, and socioeconomic status. Our findings were used to update recent meta-analyses. Results We recruited 976 young adults and 64% responded to the survey: 417 (71%) with kidney transplants and 173 (29%) on dialysis therapy. Compared to the general population, young adults on RRT were less likely to be in a relationship and have children and more likely to live in the family home, receive no income, and be unable to work due to health. They had poorer quality of life, worse well-being, and twice the likelihood of a psychological disturbance (OR, 2.7; 95% CI, 2.0-3.7; P<0.001). They reported less smoking, alcohol and drug abuse, and crime. In a meta-analysis, our study showed the greatest differences in quality of life compared to the general population. Limitations Cross-sectional study design, meaning that we could not track the impact of treatment changes on the outcomes. Conclusions This study involving a large cohort of young adult transplant recipients and dialysis patients provides evidence of worse psychosocial outcomes but more positive lifestyle behaviors in young adults on RRT compared to the age-matched general population.","2019","2019-02-27 20:57:44","2019-02-27 20:57:44","","194 - 205","","2","73","","","","","","","","","","","","","","","","","","","","","adolescent; chronic disease; dialysis; disease burden; Education; employment; end-stage renal disease (ESRD); kidney failure; Kidney transplantation; lifestyle; lifestyle disruption; mental health; quality of life (QOL); relationships; renal replacement therapy (RRT); survey; young adult; youth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9N3946NF","conferencePaper","2018","Yamamoto, Yusuke; Yamamoto, Takehiro","Query Priming for Promoting Critical Thinking in Web Search","Proceedings of the 2018 Conference on Human Information Interaction & Retrieval","978-1-4503-4925-3","","10.1145/3176349.3176377","http://doi.acm.org/10.1145/3176349.3176377","","2018","2019-02-27 20:49:05","2019-02-27 20:49:05","","12–21","","","","","","","CHIIR '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: New Brunswick, NJ, USA","","","","Critical thinking; human factor; priming effect; Web search","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STRBWTMA","journalArticle","2018","Granados, A.; Low-Beer, N.; Higham, J.; Kneebone, R. L.; Bello, F.","Real-Time Visualization and Analysis of Clinicians’ Performance During Palpation in Physical Examinations","IEEE Transactions on Biomedical Engineering","","0018-9294","10.1109/TBME.2017.2780982","","","2018-09","2019-02-27 21:11:38","2019-02-27 21:11:38","","2042-2051","","9","65","","","","","","","","","","","","","","","","","","","","","Analytical models; Digital rectal examination; Fingers; Indexes; palpation; performance; Pressure sensors; quantitative analysis; sensors; Solid modeling; Task analysis; Three-dimensional displays","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V569XF3K","conferencePaper","2018","Potts, Boyd A.; Khosravi, Hassan; Reidsema, Carl; Bakharia, Aneesha; Belonogoff, Mark; Fleming, Melanie","Reciprocal Peer Recommendation for Learning Purposes","Proceedings of the 8th International Conference on Learning Analytics and Knowledge","978-1-4503-6400-3","","10.1145/3170358.3170400","http://doi.acm.org/10.1145/3170358.3170400","","2018","2019-02-27 20:49:05","2019-02-27 20:49:05","","226–235","","","","","","","LAK '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Sydney, New South Wales, Australia","","","","peer learning; peer support; reciprocal recommender; recsys℡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PZC4VKIR","conferencePaper","2018","Potts, Boyd A.; Khosravi, Hassan; Reidsema, Carl; Bakharia, Aneesha; Belonogoff, Mark; Fleming, Melanie","Reciprocal Peer Recommendation for Learning Purposes","Proceedings of the 8th International Conference on Learning Analytics and Knowledge","978-1-4503-6400-3","","10.1145/3170358.3170400","http://doi.acm.org/10.1145/3170358.3170400","","2018","2019-02-27 20:53:06","2019-02-27 20:53:06","","226–235","","","","","","","LAK '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Sydney, New South Wales, Australia","","","","peer learning; peer support; reciprocal recommender; recsys℡","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A3IUQMRM","conferencePaper","2018","Xiaochun, Gong; Yiwei, Wang; Huabo, Yu","Reflections on the Development of Domestic E-learning and Its Learning Assessment","Proceedings of the 2018 International Conference on Distance Education and Learning","978-1-4503-6431-7","","10.1145/3231848.3231870","http://doi.acm.org/10.1145/3231848.3231870","","2018","2019-02-27 20:48:53","2019-02-27 20:48:53","","11–15","","","","","","","ICDEL '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Beijing, China","","","","Educational effectiveness; Education data mining; e-learning; Learning and growth assessment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3I4M9VMA","journalArticle","2018","Zhao, Ying; Ralph, Matthew A. Lambon; Halai, Ajay D.","Relating resting-state hemodynamic changes to the variable language profiles in post-stroke aphasia","NeuroImage: Clinical","","2213-1582","https://doi.org/10.1016/j.nicl.2018.08.022","http://www.sciencedirect.com/science/article/pii/S2213158218302638","Linking both structural lesions and the functional integrity of remaining brain tissue to patients' behavioural profile may be critical in discovering the limits of behavioural recovery post stroke. In the present study, we explored the relationship between temporal hemodynamic changes and language performance in chronic post-stroke aphasia. We collected detailed language and neuropsychological data for 66 patients with chronic (>1 year) post-stroke aphasia. We used principal component analysis to extract their core language-neuropsychological features. From resting-state fMRI scans in 35 patients, we calculated the lag in the time-course of the intact brain voxels in each patient. Finally, variation across the language-cognitive factors was related to both the patients' structural damage and the time-course changes in each patient's intact tissue. Phonological abilities were correlated with the structural integrity of the left superior temporal, angular gyrus, supramarginal gyrus and arcuate fasciculus regions and hemodynamic advance in the left intra-parietal sulcus. Speech fluency related to integrity of premotor regions, plus hemodynamic advance in the left middle/superior temporal gyrus, left middle occipital gyrus, and right angular gyrus. Semantic performance reflected a combination of medial ventral temporal lobe status and hemodynamic delay in the left posterior middle temporal gyrus. Finally, executive abilities correlated with hemodynamic delay in the left middle/inferior frontal gyrus, right rolandic operculum, bilateral supplementary motor areas/middle cingulum areas, and bilateral thalamus/caudate. Following stroke, patients' patterns of chronic language abilities reflects a combination of structural and functional integrity across a distributed network of brain regions. The correlation between hemodynamic changes and behaviours may have clinical importance.","2018","2019-02-27 20:57:35","2019-02-27 20:57:35","","611 - 619","","","20","","","","","","","","","","","","","","","","","","","","","Hemodynamic changes; Lesion; Resting-state fMRI; Stroke aphasia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CKXJBPW5","journalArticle","2018","Soltani, M.; Freyburger, M.; Kulkarni, R.; Mohr, R.; Groezinger, T.; Zimmermann, A.","Reliability Study and Thermal Performance of LEDs on Molded Interconnect Devices (MID) and PCB","IEEE Access","","2169-3536","10.1109/ACCESS.2018.2869017","","","2018","2019-02-27 21:12:22","2019-02-27 21:12:22","","51669-51679","","","6","","","","","","","","","","","","","","","","","","","","","accelerated lifetime test; Arrhenius; compact design; consumer electronics; Current measurement; Energy conservation; energy efficiency; failure analysis; failure mechanism; failure mechanisms; FR4; general lighting; infrared imaging; infrared thermography; integrated circuit interconnections; integrated circuit reliability; LED; LED lamps; lifetime model; light emitting diode; Light emitting diodes; light-emitting diodes; lighting; lighting industry; lighting tasks; MID; MID technology; molded interconnect device; molded interconnect devices; PCB; printed circuits; reliability; reliability study; reliability test setup; resulting lifetime model; Standards; substrates; Temperature measurement; thermal management; thermal management (packaging); thermal performance; thermal transient testing; X-ray analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PZR7393F","conferencePaper","2018","Yu, Renzhe; Jiang, Daokun; Warschauer, Mark","Representing and Predicting Student Navigational Pathways in Online College Courses","Proceedings of the Fifth Annual ACM Conference on Learning at Scale","978-1-4503-5886-6","","10.1145/3231644.3231702","http://doi.acm.org/10.1145/3231644.3231702","","2018","2019-02-27 20:48:44","2019-02-27 20:48:44","","44:1–44:4","","","","","","","L@S '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: London, United Kingdom","","","","long short-term memory; navigational prediction; online course; recurrent neural networks; representation learning; skip-gram; Student Modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BHEMERJJ","conferencePaper","2018","Christopher, Jason; Culich, Aaron; Dombrowski, Quinn; McCaffrey, Debra; Neeser, Amy; Wiedlea, Andrew","Research Facilitation on a Budget","Proceedings of the Practice and Experience on Advanced Research Computing","978-1-4503-6446-1","","10.1145/3219104.3219137","http://doi.acm.org/10.1145/3219104.3219137","","2018","2019-02-27 20:48:36","2019-02-27 20:48:36","","72:1–72:5","","","","","","","PEARC '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Pittsburgh, PA, USA","","","","Research facilitation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KTXMNUK9","conferencePaper","2018","Panqiu, Jiang","Research on College Students' Psychological Crisis Intervention in the Context of Big Data","Proceedings of the 2018 International Conference on Big Data and Education","978-1-4503-6358-7","","10.1145/3206157.3206173","http://doi.acm.org/10.1145/3206157.3206173","","2018","2019-02-27 20:49:03","2019-02-27 20:49:03","","33–37","","","","","","","ICBDE '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Honolulu, HI, USA","","","","big data; college student; psychological crisis intervention","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67X9XRXI","conferencePaper","2018","Dai, Hong; Tao, Ye; Shi, Tian-Wei","Research on Mobile Learning and Micro Course in the Big Data Environment","Proceedings of the 2Nd International Conference on E-Education, E-Business and E-Technology","978-1-4503-6481-2","","10.1145/3241748.3241773","http://doi.acm.org/10.1145/3241748.3241773","","2018","2019-02-27 20:48:36","2019-02-27 20:48:36","","48–51","","","","","","","ICEBT 2018","","","","ACM","New York, NY, USA","","","","","","","","event-place: Beijing, China","","","","big data; Evaluation Mechanism; Micro Course; mobile learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EJRJAPBR","conferencePaper","2018","Yunsheng, Ge; Qianqian, Zhang; Jie, Kong","Research on the Prediction of User Behavior Based on Neural Network","Proceedings of the 3rd International Conference on Intelligent Information Processing","978-1-4503-6496-6","","10.1145/3232116.3232130","http://doi.acm.org/10.1145/3232116.3232130","","2018","2019-02-27 20:51:40","2019-02-27 20:51:40","","82–87","","","","","","","ICIIP '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Guilin, China","","","","behavior prediction; data mining; LM neural network","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N3Q8ENEZ","journalArticle","2018","Stanciu, Mariana Domnica; Ardeleanu, Amalia Florentina; Drăghicescu, Horațiu Teodorescu","Reverse engineering in finite element analysis of the behaviour of lignocellulosic materials subjected to cyclic stresses","Procedia Manufacturing","","2351-9789","https://doi.org/10.1016/j.promfg.2018.03.011","http://www.sciencedirect.com/science/article/pii/S2351978918303056","In all engineering fields, continuous improvement of products and processes is being pursued. Reverse engineering is a fast and innovative method of converting a physical model into a virtual one based on its physical and mechanical characteristics. The paper aims to develop the geometric and numerical virtual model of the behavior of a lignocellulosic material subjected to cyclical stresses (tensile-compression) based on mechanical characteristics determined through experimental tests. The importance of this study consists of identifying the simulation method by comparing the experimental results with the numerical results (engineering objective) and developing the working methodology with effect in the education for sustainable development. Modeling with the finite element method (FEM) based on the physical model aimed to determine the results spectrum which are interpolating with the experimentally ones. Thus, the CAD model of the real sample was made by attributing its physical and elastic characteristics using the HyperMesh (preprocessing) and HyperWorks software (post-processing). The model was meshed into QUAD4 elements, after which it were simulated the cyclical stresses on tensile-compression in successive stages, keeping in memory of each stage the changes made at the structural level in the previous stage. Finally, the theoretical results were compared with the experimental ones. The obtained results provide information about distribution of stresses and strains on each layer of material according to the type of stress, traction or compression, for each loading cycle. The values obtained with FEA are close to the experimental ones. The minor differences are due to using an approximate decrease of the modulus of elasticity after each stress cycle. To obtained the real values of Young’s Modulus after each cycle would have been necessary a big consumption of samples. The reverse engineering method has the advantage of material economy and the ability to carry out a large number of numerical models to replicate the material’s behavior more accurately to cyclical loading and even improve its properties by designing a new material.","2018","2019-02-27 20:57:48","2019-02-27 20:57:48","","65 - 72","","","22","","","","","","","","","","","","","","","","","","","","","cyclic loading; finite element analyses (FEA); lignocellulosic materials; Reverse engineering (RE)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VETVRDNF","conferencePaper","2018","Paiva, Ana","Robots That Listen to People's Hearts: The Role of Emotions in the Communication Between Humans and Social Robots","Proceedings of the 26th Conference on User Modeling, Adaptation and Personalization","978-1-4503-5589-6","","10.1145/3209219.3209268","http://doi.acm.org/10.1145/3209219.3209268","","2018","2019-02-27 20:48:37","2019-02-27 20:48:37","","175–175","","","","","","","UMAP '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Singapore, Singapore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTGWMHMS","journalArticle","2019","Zöller, D. M.; Bolton, T. A. W.; Karahanoğlu, F. I.; Eliez, S.; Schaer, M.; Ville, D. Van De","Robust Recovery of Temporal Overlap Between Network Activity Using Transient-Informed Spatio-Temporal Regression","IEEE Transactions on Medical Imaging","","0278-0062","10.1109/TMI.2018.2863944","","","2019-01","2019-02-27 21:11:59","2019-02-27 21:11:59","","291-302","","1","38","","","","","","","","","","","","","","","","","","","","","activity-inducing signals; back-projection method; Biomedical imaging; biomedical MRI; brain; brain activity; dynamic behavior; dynamic functional connectivity; fMRI; functional magnetic resonance imaging; iCAP; innovation-driven coactivation pattern approach; innovation-driven co-activation patterns; large-scale brain network dynamics; large-scale brain networks; medical image processing; network activity; neurophysiology; noninvasive tomographic imaging modality; optimized spatio-temporal constraints; recurrent coactivation; regression analysis; robust recovery; spatial dependences; spatial maps; spatial patterns; spatial properties; spatiotemporal phenomena; spatio-temporal regression; system-level brain function; Technological innovation; temporal overlap; temporal overlapping activity; temporal profiles; temporal properties; Thresholding (Imaging); time-resolved analysis; transient activity; Transient analysis; transient-based constraints; transient-informed spatio-temporal regression; transient timepoints","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9GHBDFQX","journalArticle","2018","Cecchini, Massimo; Bedini, Roberto; Mosetti, Davide; Marino, Sonia; Stasi, Serenella","Safety Knowledge and Changing Behavior in Agricultural Workers: an Assessment Model Applied in Central Italy","Safety and Health at Work","","2093-7911","https://doi.org/10.1016/j.shaw.2017.07.009","http://www.sciencedirect.com/science/article/pii/S2093791117300811","Background In recent years, the interest in health and safety in the workplace has increased. Agriculture is one of the human work activities with the highest risk indexes. Studies on risk perception of agricultural workers are often referred to as specific risk factors (especially pesticides), but the risk perception plays an important role in preventing every kind of accident and occupational disease. Methods The aim of this research is to test a new method for understanding the relation between risk perception among farmers and the main risk factors to which they are exposed. A secondary aim is to investigate the influence of training in risk perception in agriculture. The data collection was realized using a questionnaire designed to investigate the risk perception; the questionnaire was given to a sample of 119 agricultural workers in central Italy. Through the use of the “principal components analysis” it was possible to highlight and verify the latent dimensions underlying the collected data in comparison with scales of attitudes. Results Results show that the highest percentage of strong negative attitude is among the people who have worked for more years, while farmers who have worked for fewer years have a marked positive attitude. Conclusion The analysis of the questionnaires through the synthetic index method (Rizzi index) showed that agricultural workers involved, in particular the elderly workers, have a negative attitude towards safety; workers are hostile to safety measures if they have not attended special training courses.","2018","2019-02-27 20:57:34","2019-02-27 20:57:34","","164 - 171","","2","9","","","","","","","","","","","","","","","","","","","","","agriculture; PCA; risk perception; Rizzi index","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
