"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8XCX4AKK","journalArticle","2017","Juhaňák, Libor; Zounek, Jiří; Rohlíková, Lucie","Using process mining to analyze students' quiz-taking behavior patterns in a learning management system","Computers in Human Behavior","","0747-5632","https://doi.org/10.1016/j.chb.2017.12.015","https://www.sciencedirect.com/science/article/pii/S0747563217306957","Abstract The aim of this paper is to explore students' behavior and interaction patterns in different types of online quiz-based activities within learning management systems (LMS). Analyzing students' behavior in online learning activities and detecting specific patterns of interaction in {LMS} is a topic of great interest for the educational data mining (EDM) and learning analytics (LA) research communities. Previous studies have focused primarily on frequency analysis without addressing the temporal aspects of students' learning behavior. Therefore, we apply a process-oriented approach, investigating perspectives on using process mining methods in the context of online learning and assessment. To explore a broad range of possible student behavior patterns, we analyze students' interactions in several online quizzes from different courses and with different settings. Using process mining methods, we identify specific types of interaction sequences that shed new light on students’ quiz-taking strategies in LMS. We believe that these findings bring important implications for researchers studying student behavior in online environments as well as practitioners using online quizzes for learning and assessment.","2017","2018-02-06 16:56:35","2018-02-21 13:58:06","","-","","","","","","","","","","","","","","","","","","","","","","","","Educational data mining; Learning analytics; learning management system; Learning management system; Process mining; Quiz-taking behavior; Student interaction analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WBRHEI2K","conferencePaper","2010","Millonig, Alexandra; Maierbrugger, Gudrun","Using Semi-automated Shadowing for Analysing Stress-inducedspatio-temporal Behaviour Patterns of Passengers in Public Transport Infrastructures","Proceedings of the 7th International Conference on Methods and Techniques in Behavioral Research","978-1-60558-926-8","","10.1145/1931344.1931359","http://doi.acm.org/10.1145/1931344.1931359","","2010","2018-02-06 13:50:22","2018-02-06 13:50:22","","15:1–15:5","","","","","","","MB '10","","","","ACM","New York, NY, USA","","","","","","","","","","","","across-method triangulation; pedestrian spatio-temporal behaviour; shadowing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53CX2W8R","conferencePaper","2017","Peddycord-Liu, Zhongxiu; Cody, Christa; Kessler, Sarah; Barnes, Tiffany; Lynch, Collin F.; Rutherford, Teomara","Using Serious Game Analytics to Inform Digital Curricular Sequencing: What Math Objective Should Students Play Next?","Proceedings of the Annual Symposium on Computer-Human Interaction in Play","978-1-4503-4898-0","","10.1145/3116595.3116620","http://doi.acm.org/10.1145/3116595.3116620","","2017","2018-02-06 13:50:49","2018-02-06 13:50:49","","195–204","","","","","","","CHI PLAY '17","","","","ACM","New York, NY, USA","","","","","","","","","","","","digital curricular; serious game analytics; serious games","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7II4GMKX","conferencePaper","2015","Puron-Cid, Gabriel; Santamaria, J. Jaime Sainz; Siordia, Oscar S.; Moctezuma, Daniela","Using Social Media As a Tool for Assessing Citizens Perception of Regional Development Dimensions for Policy Making","Proceedings of the 16th Annual International Conference on Digital Government Research","978-1-4503-3600-0","","10.1145/2757401.2757463","http://doi.acm.org/10.1145/2757401.2757463","","2015","2018-02-06 13:52:07","2018-02-06 13:52:07","","338–339","","","","","","","dg.o '15","","","","ACM","New York, NY, USA","","","","","","","","","","","","citizen perception; local development; regional development; social media; well-being dimensions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS9NSV63","conferencePaper","2016","Mittelmeier, Jenna; Héliot, YingFei; Rienties, Bart; Whitelock, Denise","Using Social Network Analysis to Predict Online Contributions: The Impact of Network Diversity in Cross-cultural Collaboration","Proceedings of the 8th ACM Conference on Web Science","978-1-4503-4208-7","","10.1145/2908131.2908169","http://doi.acm.org/10.1145/2908131.2908169","","2016","2018-02-06 13:51:53","2018-02-06 13:51:53","","269–273","","","","","","","WebSci '16","","","","ACM","New York, NY, USA","","","","","","","","","","","","cross-cultural collaboration; group work; online collaboration; online contributions; social network analysis; social networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IPH8A65X","conferencePaper","2017","Shapiro, Ben Rydal","Using Space Time Visualization in Learning Environment Design","Proceedings of the 2017 CHI Conference Extended Abstracts on Human Factors in Computing Systems","978-1-4503-4656-6","","10.1145/3027063.3048422","http://doi.acm.org/10.1145/3027063.3048422","","2017","2018-02-06 13:50:15","2018-02-06 13:50:15","","178–183","","","","","","","CHI EA '17","","","","ACM","New York, NY, USA","","","","","","","","","","","","design research; education; information design; interaction geography; interface design; learning environment design; learning sciences; space-time visualization; time geography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XXQEIC5X","journalArticle","2017","Dubey, Harishchandra; Sangwan, Abhijeet; Hansen, John H. L.","Using speech technology for quantifying behavioral characteristics in peer-led team learning sessions","Computer Speech & Language","","0885-2308","https://doi.org/10.1016/j.csl.2017.04.002","https://www.sciencedirect.com/science/article/pii/S0885230816303333","Abstract Peer-Led Team Learning (PLTL) is a learning methodology where a peer-leader co-ordinate a small-group of students to collaboratively solve technical problems. {PLTL} have been adopted for various science, engineering, technology and maths courses in several {US} universities. This paper proposed and evaluated a speech system for behavioral analysis of {PLTL} groups. It could help in identifying the best practices for PLTL. The CRSS-PLTL corpus was used for evaluation of developed algorithms. In this paper, we developed a robust speech activity detection (SAD) by fusing the outputs of a DNN-based pitch extractor and an unsupervised {SAD} based on voicing measures. Robust speaker diarization system consisted of bottleneck features (from stacked autoencoder) and informed HMM-based joint segmentation and clustering system. Behavioral characteristics such as participation, dominance, emphasis, curiosity and engagement were extracted by acoustic analyses of speech segments belonging to all students. We proposed a novel method for detecting question inflection and performed equal error rate analysis on {PLTL} corpus. In addition, a robust approach for detecting emphasized speech regions was also proposed. Further, we performed exploratory data analysis for understanding the distortion present in CRSS-PLTL corpus as it was collected in naturalistic scenario. The ground-truth Likert scale ratings were used for capturing the team dynamics in terms of student’s responses to a variety of evaluation questions. Results suggested the applicability of proposed system for behavioral analysis of small-group conversations such as PLTL, work-place meetings etc..","2017","2018-02-06 16:57:19","2018-02-06 16:57:19","","343 - 366","","","46","","","","","","","","","","","","","","","","","","","","","Small-group conversations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6R6M7F2D","conferencePaper","2010","Murthy, Sahana; Gujrati, Rohit; Iyer, Sridhar","Using System Dynamics to Model and Analyze a Distance Education Program","Proceedings of the 4th ACM/IEEE International Conference on Information and Communication Technologies and Development","978-1-4503-0787-1","","10.1145/2369220.2369245","http://doi.acm.org/10.1145/2369220.2369245","","2010","2018-02-06 13:51:32","2018-02-06 13:51:32","","27:1–27:8","","","","","","","ICTD '10","","","","ACM","New York, NY, USA","","","","","","","","","","","","distance engineering; system dynamics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GPDHDS6V","journalArticle","2011","Bryant, Robert; Weiss, Richard; Orr, Genevieve; Yerion, Kathie","Using the Context of Algorithmic Art to Change Attitudes in Introductory Programming","J. Comput. Sci. Coll.","","1937-4771","","http://dl.acm.org/citation.cfm?id=2037151.2037177","","2011-10","2018-02-06 13:52:32","2018-02-06 13:52:32","","112–119","","1","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2UIK2CQ2","journalArticle","2012","Cross, James H., II","Using the New jGRASP Canvas of Dynamic Viewers for Program Understanding and Debugging in Java Courses","J. Comput. Sci. Coll.","","1937-4771","","http://dl.acm.org/citation.cfm?id=2382887.2382909","","2012-12","2018-02-06 13:51:12","2018-02-06 13:51:12","","141–142","","2","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7D376XUG","conferencePaper","2018","Izu, Cruz; Alexander, Brad","Using Unstructured Practice Plus Reflection to Develop Programming/Problem-solving Fluency","Proceedings of the 20th Australasian Computing Education Conference","978-1-4503-6340-2","","10.1145/3160489.3160496","http://doi.acm.org/10.1145/3160489.3160496","","2018","2018-02-06 13:51:19","2018-02-06 13:51:19","","25–34","","","","","","","ACE '18","","","","ACM","New York, NY, USA","","","","","","","","","","","","practice; problem solving; programming; stochastic analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QCKKXRPE","conferencePaper","2017","Singh, Gurjot","Using Virtual Reality for Scaffolding Computer Programming Learning","Proceedings of the 23rd ACM Symposium on Virtual Reality Software and Technology","978-1-4503-5548-3","","10.1145/3139131.3141225","http://doi.acm.org/10.1145/3139131.3141225","","2017","2018-02-06 13:50:52","2018-02-06 13:50:52","","79:1–79:2","","","","","","","VRST '17","","","","ACM","New York, NY, USA","","","","","","","","","","","","computer programming; interactive learning environments; technology-enhanced learning; virtual reality in education","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BSEAUKI7","conferencePaper","2010","González-Pardo, Antonio; Rodríguez Ortíz, Francisco de Borja; Pulido, Estrella; Fernández, David Camacho","Using Virtual Worlds for Behaviour Clustering-based Analysis","Proceedings of the 2010 ACM Workshop on Surreal Media and Virtual Cloning","978-1-4503-0175-6","","10.1145/1878083.1878088","http://doi.acm.org/10.1145/1878083.1878088","","2010","2018-02-06 13:50:52","2018-02-06 13:50:52","","9–14","","","","","","","SMVC '10","","","","ACM","New York, NY, USA","","","","","","","","","","","","hierarchical clustering; normalized compression distance; virtual worlds","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9GTSJMBQ","conferencePaper","2015","Dibie, Ogheneovo; Sumner, Tamara","Using Weak Ties to Understand Resource Usage Behaviors in an Online Community of Educators","Proceedings of the 2015 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining 2015","978-1-4503-3854-7","","10.1145/2808797.2809420","http://doi.acm.org/10.1145/2808797.2809420","","2015","2018-02-06 13:50:57","2018-02-06 13:50:57","","533–536","","","","","","","ASONAM '15","","","","ACM","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XPZSNFDS","journalArticle","2017","Arikat, Tarek; Hamner, Marvine","Utilizing Analytics to Assess the Sustainability of Telecommunications in Developing Nations","Procedia Computer Science","","1877-0509","https://doi.org/10.1016/j.procs.2017.11.148","https://www.sciencedirect.com/science/article/pii/S1877050917323517","Abstract The relentless pace of globalization is a critical factor to consider in the business world. Employees are exposed to ever increasingly culturally diverse workforces. Since an individual’s emotions are greatly influenced by culture, how one copes with and manages emotions differ largely based on one’s ethnic and national background. That can be extended to include how one manages others. That is, a manager’s consideration of specific, culturally patterned emotional expressions and behaviors of each member in their workforce has been found to correlate directly with the efficacy of administrating people of varying cultural backgrounds. In short, this study builds on previous research showing that emotional intelligence (EI), also known as emotional quotient (EQ), depends on national culture and reports data acquired to assess the causal relationship between {EI} and professional achievements such as salary and job position, as well as other demographic variables such as education level, age and gender.","2017","2018-02-06 16:58:55","2018-02-06 16:58:55","","67 - 94","","","118","","","","","","","","","","","","","","","","","","","","","demand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNC7ZFNI","conferencePaper","2015","Choi, Erik; Borkowski, Michal; Zakoian, Julien; Sagan, Katie; Scholla, Kent; Ponti, Crystal; Labedz, Michal; Bielski, Maciek","Utilizing Content Moderators to Investigate Critical Factors for Assessing the Quality of Answers on Brainly, Social Learning Q&#38;A Platform for Students: A Pilot Study","Proceedings of the 78th ASIS&T Annual Meeting: Information Science with Impact: Research in and for the Community","0-87715-547-X","","","http://dl.acm.org/citation.cfm?id=2857070.2857139","","2015","2018-02-06 13:51:19","2018-02-06 13:51:19","","69:1–69:4","","","","","","","ASIST '15","","","","American Society for Information Science","Silver Springs, MD, USA","","","","","","","","","","","","A; educational information; human assessments; information quality; information seeking behavior; social Q&#38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DQ2KNAB5","conferencePaper","2015","Leong, Chee Wee; Chen, Lei; Feng, Gary; Lee, Chong Min; Mulholland, Matthew","Utilizing Depth Sensors for Analyzing Multimodal Presentations: Hardware, Software and Toolkits","Proceedings of the 2015 ACM on International Conference on Multimodal Interaction","978-1-4503-3912-4","","10.1145/2818346.2830605","http://doi.acm.org/10.1145/2818346.2830605","","2015","2018-02-06 13:50:39","2018-02-21 13:58:07","","547–556","","","","","","","ICMI '15","","","","ACM","New York, NY, USA","","","","","","","","","","","","depth sensors; kinect; multimodal learning analytics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U68G9G6U","conferencePaper","2017","Dang, Quoc-Viet","Utilizing Latent Semantic Analysis to Provide Automated Educational Support","Proceedings of the 2017 International Conference on E-Education, E-Business and E-Technology","978-1-4503-5331-1","","10.1145/3141151.3141159","http://doi.acm.org/10.1145/3141151.3141159","","2017","2018-02-06 13:50:07","2018-02-06 13:50:07","","20–24","","","","","","","ICEBT 2017","","","","ACM","New York, NY, USA","","","","","","","","","","","","active learning; E-learning; In-Class Improvement; Latent Semantic Analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4W88S5SD","conferencePaper","2010","Sorva, Juha; Sirkiä, Teemu","UUhistle: A Software Tool for Visual Program Simulation","Proceedings of the 10th Koli Calling International Conference on Computing Education Research","978-1-4503-0520-4","","10.1145/1930464.1930471","http://doi.acm.org/10.1145/1930464.1930471","","2010","2018-02-06 13:50:21","2018-02-06 13:50:21","","49–54","","","","","","","Koli Calling '10","","","","ACM","New York, NY, USA","","","","","","","","","","","","automatic assessment; engagement; introductory programming; notional machine; program dynamics; program visualization; UUhistle; visual program simulation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BK4MKH32","conferencePaper","2010","Banerjee, Bikramjit; Kraemer, Landon","Validation of Agent Based Crowd Egress Simulation","Proceedings of the 9th International Conference on Autonomous Agents and Multiagent Systems: Volume 1 - Volume 1","978-0-9826571-1-9","","","http://dl.acm.org/citation.cfm?id=1838206.1838476","","2010","2018-02-06 13:52:30","2018-02-06 13:52:30","","1551–1552","","","","","","","AAMAS '10","","","","International Foundation for Autonomous Agents and Multiagent Systems","Richland, SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9CK7Q6D5","journalArticle","2017","Wang, Tianyi; Wang, Gang; Wang, Bolun; Sambasivan, Divya; Zhang, Zengbin; Li, Xing; Zheng, Haitao; Zhao, Ben Y.","Value and Misinformation in Collaborative Investing Platforms","ACM Trans. Web","","1559-1131","10.1145/3027487","http://doi.acm.org/10.1145/3027487","","2017-05","2018-02-06 13:52:05","2018-02-06 13:52:05","","8:1–8:32","","2","11","","","","","","","","","","","","","","","","","","","","","crowdsourcing; sentiment analysis; Stock Market","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DSI76DM8","journalArticle","2014","Voinov, Alexey; Seppelt, Ralf; Reis, Stefan; Nabel, Julia E. M. S.; Shokravi, Samaneh","Values in socio-environmental modelling: Persuasion for action or excuse for inaction","Environmental Modelling & Software","","1364-8152","https://doi.org/10.1016/j.envsoft.2013.12.005","https://www.sciencedirect.com/science/article/pii/S1364815213003083","Abstract Science in general and modelling in particular provide in-depth understanding of environmental processes and clearly demonstrate the present unsustainable use of resources on a global scale. The latest report by the Intergovernmental Panel on Climate Change (IPCC), for instance, shows that climate is changing and with a 95% certainty it is the humans have caused the change. The future climatic conditions are shown to be largely adversely affecting human wellbeing on this planet. Yet we see in numerous examples that societies are very slow in reacting to this rapid depletion of natural resources. What still seems lacking is the translation of scientific reports and the results of analysis and modelling into corrective actions. We argue that one of the reasons for this is the traditional workflow of environmental modelling, which starts with the purpose, the goal formulation, and ends with problem solutions or decision support tools. Instead, modelling, and applied science in general, has to enhance its scope beyond the problem solving stage, to do more on the problem definition and solution implementation phases. Modelling can be also used for identification of societal values and for setting purposes by appropriate communication of the modelling process and results. We believe this new approach for modelling can impact and bring the social values to the forefront of socio-environmental debate and hence turn scientific results into actions sooner rather than later. Instead of being separated from the modelling process, the translation of results should be an intrinsic part of it. We discuss several challenges for recent socio-environmental modelling and conclude with ten propositions that modellers and scientists in general can follow to improve their communication with the society and produce results that can be understood and used to improve awareness and education and spur action.","2014","2018-02-06 16:59:09","2018-02-06 16:59:09","","207 - 212","","","53","","","","","","","","","","","","","","","","","","","","","Science and policy interface","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J2IZHP26","journalArticle","2017","Antoniou, Panagiotis E.; Dafli, Eleni; Arfaras, George; Bamidis, Panagiotis D.","Versatile Mixed Reality Medical Educational Spaces; Requirement Analysis from Expert Users","Personal Ubiquitous Comput.","","1617-4909","10.1007/s00779-017-1074-5","https://doi.org/10.1007/s00779-017-1074-5","","2017-12","2018-02-06 13:50:28","2018-02-06 13:50:28","","1015–1024","","6","21","","","","","","","","","","","","","","","","","","","","","augmented reality; Living labs; medical education; Virtual patients","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BCA63WTZ","conferencePaper","2013","Gómez Jáuregui, David Antonio; Philip, Léonor; Clavel, Céline; Padovani, Stéphane; Bailly, Mahin; Martin, Jean-Claude","Video Analysis of Approach-avoidance Behaviors of Teenagers Speaking with Virtual Agents","Proceedings of the 15th ACM on International Conference on Multimodal Interaction","978-1-4503-2129-7","","10.1145/2522848.2522891","http://doi.acm.org/10.1145/2522848.2522891","","2013","2018-02-06 13:50:01","2018-02-06 13:50:01","","189–196","","","","","","","ICMI '13","","","","ACM","New York, NY, USA","","","","","","","","","","","","anxiety; approach-avoidance behavior; e-learning platform; inter-ocular distance; video processing; virtual agent interaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VDU4FX4Z","journalArticle","2016","Rehbein, Florian; Staudt, Andreas; Hanslmaier, Michael; Kliem, Sören","Video game playing in the general adult population of Germany: Can higher gaming time of males be explained by gender specific genre preferences?","Computers in Human Behavior","","0747-5632","https://doi.org/10.1016/j.chb.2015.10.016","https://www.sciencedirect.com/science/article/pii/S0747563215301953","AbstractBackground Prior studies observed involvement with video games to vary between different sociodemographic strata with considerable higher gaming time in males compared to females. However, empirical evidence explaining the gender gap in gaming time is still scarce. The present study aims to evaluate if the higher gaming time can be attributed to gender specific game genre preferences. Methods A nationwide representative survey comprising 3073 participants aged 16–93 years (M = 49.1; SD = 18.2) was conducted. Video game use and genre preferences were assessed via a written questionnaire. {OLS} regression and subsequent mediation analyses were used to determine significant predictors of gaming time and to evaluate the contribution of genre preferences. Results Higher age, high education and employment predicted lower gaming time whereas male gender and the preference of certain game genres predicted higher gaming time. Mediation analyses revealed that the higher gaming time of males is fully mediated by the higher preference of role-playing and shooter games among this gender group. Conclusion The higher gaming time of men is fully accounted for by the male specific preference for certain game genres. Future research should address the functional connection between genre preferences and gaming behavior in further detail.","2016","2018-02-06 16:58:19","2018-02-06 16:58:19","","729 - 735","","","55, Part B","","","","","","","","","","","","","","","","","","","","","Genre preferences","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"466MB33G","conferencePaper","2017","N. F. Huang; H. H. Hsu; S. C. Chen; C. A. Lee; Y. W. Huang; P. W. Ou; J. W. Tzeng; H. H. Hsu","VideoMark: A video-based learning analytic technique for MOOCs","2017 IEEE 2nd International Conference on Big Data Analysis (ICBDA)(","","","10.1109/ICBDA.2017.8078738","","","2017-03-10","2018-02-06 15:03:16","2018-02-21 14:03:34","","753-757","","","","","","","","","","","","","","","","","","","","","","","","computer aided instruction; Computer networks; data analysis; data visualisation; Education; education; educational courses; further education; learning analytics; Learning analytics; learning behaviors; learning process; learning processes; Learning systems; learning systems; massive online open course; massive online open courses (MOOCs); MOOC; navigation; Navigation; principal learning resource; ShareCourse programs; Taiwan; Text mining; text mining; Tools; tools; video-based learning; video-based learning analytic; video content; video lectures; Visualization; visualization; visual keyword cloud","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2017 IEEE 2nd International Conference on Big Data Analysis (ICBDA)(","","","","","","","","","","","","","","",""
"P652S7K8","conferencePaper","2015","Jacob, Mikhail; Magerko, Brian","Viewpoints AI","Proceedings of the 2015 ACM SIGCHI Conference on Creativity and Cognition","978-1-4503-3598-0","","10.1145/2757226.2757400","http://doi.acm.org/10.1145/2757226.2757400","","2015","2018-02-06 13:52:30","2018-02-06 13:52:30","","361–362","","","","","","","C&#38;C '15","","","","ACM","New York, NY, USA","","","","","","","","","","","","co-creativity; interactive art installation; learning through interaction; movement improvisation; viewpoints","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DAJN9GG6","conferencePaper","2010","Alt, Jonathan K.; Lieberman, Steven; Everton, Sean","Violent Extremist Network Representation and Attack the Network Course of Action Analysis in Social Simulation","Proceedings of the 2010 Spring Simulation Multiconference","978-1-4503-0069-8","","10.1145/1878537.1878563","https://doi.org/10.1145/1878537.1878563","","2010","2018-02-06 13:50:28","2018-02-06 13:50:28","","24:1–24:8","","","","","","","SpringSim '10","","","","Society for Computer Simulation International","San Diego, CA, USA","","","","","","","","","","","","course of action analysis; decision support; networks; social simulation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JEIFQQDN","conferencePaper","2015","J. Reichel; P. Kuna; L. Benko; M. Munk","Visit rate analysis of course activities: Case study","2015 13th International Conference on Emerging eLearning Technologies and Applications (ICETA)","","","10.1109/ICETA.2015.7558507","","","2015-11-26","2018-02-06 15:03:16","2018-02-21 14:03:35","","1-6","","","","","","","","","","","","","","","","","","","","","","","","association rules; branched teaching programs; Computers; course activities visit rate analysis; data analysis; Data analysis; data mining; Data mining; Data preprocessing; distance education; distance learning; Distance Learning; e-course computer data analysis; Education; education; educational courses; educational data mining; e-learning courses; electronic course; informatics; Informatics; Learning Management Systems; learning management systems; linear teaching programs; LMS Moodle; Portals; students behavior; teaching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2015 13th International Conference on Emerging eLearning Technologies and Applications (ICETA)","","","","","","","","","","","","","","",""
"G6TAZW8Q","conferencePaper","2014","Xu, Zhengzheng; Goldwasser, Dan; Bederson, Benjamin B.; Lin, Jimmy","Visual Analytics of MOOCs at Maryland","Proceedings of the First ACM Conference on Learning @ Scale Conference","978-1-4503-2669-8","","10.1145/2556325.2567878","http://doi.acm.org/10.1145/2556325.2567878","","2014","2018-02-06 13:49:20","2018-02-06 13:49:20","","195–196","","","","","","","L@S '14","","","","ACM","New York, NY, USA","","","","","","","","","","","","coursera; evidence-based education; learn-ing analytics; massive open online courses; MOOCs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KD6W6RZR","conferencePaper","2013","Haig, Thomas; Falkner, Katrina; Falkner, Nickolas","Visualisation of Learning Management System Usage for Detecting Student Behaviour Patterns","Proceedings of the Fifteenth Australasian Computing Education Conference - Volume 136","978-1-921770-21-0","","","http://dl.acm.org/citation.cfm?id=2667199.2667211","","2013","2018-02-06 13:50:01","2018-02-21 13:14:00","","107–115","","","","","","","ACE '13","","","","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia","","","","","","","","","","","","Learning Management Systems; learning management systems; prediction; student data; visualisation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VEETJQTI","conferencePaper","2017","Siddle, Jonathan; Lindsay, Alan; Ferreira, João F.; Porteous, Julie; Read, Jonathon; Charles, Fred; Cavazza, Marc; Georg, Gersende","Visualization of Patient Behavior from Natural Language Recommendations","Proceedings of the Knowledge Capture Conference","978-1-4503-5553-7","","10.1145/3148011.3148036","http://doi.acm.org/10.1145/3148011.3148036","","2017","2018-02-06 13:51:12","2018-02-06 13:51:12","","25:1–25:4","","","","","","","K-CAP 2017","","","","ACM","New York, NY, USA","","","","","","","","","","","","AI Planning; Default Reasoning; Deontic Modality; Interactive Narrative; nlp; serious games; virtual reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZX39EGUV","journalArticle","2014","Manganote, Edmilson J. T.; Araujo, Mariana S.; Schulz, Peter A.","Visualization of ranking data: Geographical signatures in international collaboration, leadership and research impact","Journal of Informetrics","","1751-1577","https://doi.org/10.1016/j.joi.2014.05.005","https://www.sciencedirect.com/science/article/pii/S1751157714000534","Abstract In this work we address the comprehensive Scimago Institutions Ranking 2012, proposing a data visualization of the listed bibliometric indicators for the 509 Higher Education Institutions among the 600 largest research institutions ranked according to their outputs. We focus on research impact, internationalization and leadership indicators, which became important benchmarks in a worldwide discussion about research quality and impact policies for universities. Our data visualization reveals a qualitative difference between the behavior of Northern American and Western European Higher Education Institutions concerning International collaboration levels. Chinese universities show still a systematic low international collaboration levels which are positively linked to the low research impact. The data suggests that research impact can be related directly to internationalization only to rather low values for both indicators. Above world average, other determinants may become relevant in fostering further impact. The leadership indicator provides further insights to the collaborative environment of universities in different geographical regions, as well as the optimized collaboration portfolio for enhancing research impact.","2014","2018-02-06 16:58:05","2018-02-06 16:58:05","","642 - 649","","3","8","","","","","","","","","","","","","","","","","","","","","Research impact","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6DB5979I","journalArticle","2013","Fischbach, J. Adam","Visualization of Student-implemented OS Algorithms in Java","J. Comput. Sci. Coll.","","1937-4771","","http://dl.acm.org/citation.cfm?id=2400161.2400163","","2013-01","2018-02-06 13:51:28","2018-02-06 13:51:28","","6–13","","3","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
